2000-02-15,42.762860830078537
2000-02-16,41.691259412537335
2000-02-17,39.129544860915978
2000-02-18,36.224290879950935
2000-02-22,39.767799030626954
2000-02-23,40.433543584427341
2000-02-24,40.820215278953029
2000-02-25,38.31186522817012
2000-02-28,40.86603569991123
2000-02-29,43.029984604424648
2000-03-01,42.482518431131354
2000-03-02,45.273649614529376
2000-03-03,48.049819491092578
2000-03-06,47.131251227267626
2000-03-07,42.95975606167481
2000-03-08,43.219694400738689
2000-03-09,42.518146967624077
2000-03-10,44.428860383490417
2000-03-13,43.185594902604542
2000-03-14,41.872452772170007
2000-03-15,46.410806568484304
2000-03-16,49.772161448349195
2000-03-17,50.291211478054095
2000-03-20,50.928212151430628
2000-03-21,56.158780073859887
2000-03-22,56.347540520418548
2000-03-23,60.615983481885962
2000-03-24,59.992505823138686
2000-03-27,59.236151216685869
2000-03-28,57.934855193320246
2000-03-29,61.12657612493647
2000-03-30,58.346056261953628
2000-03-31,56.394754110046776
2000-04-03,58.843812086891404
2000-04-04,54.704510349490462
2000-04-05,54.316330623350588
2000-04-06,55.990433750396122
2000-04-07,56.879454405641873
2000-04-10,57.168179604543134
2000-04-11,58.182019703283416
2000-04-12,55.171349515796685
2000-04-13,51.628202585786738
2000-04-14,49.146724124310246
2000-04-17,52.269418250620063
2000-04-18,54.356975080791784
2000-04-19,53.815877219020265
2000-04-20,55.199862780251387
2000-04-24,56.790512622187286
2000-04-25,58.476216701107099
2000-04-26,56.873191392164586
2000-04-27,55.865003577206721
2000-04-28,53.483150107747107
2000-05-01,54.48685336356823
2000-05-02,55.279558586244697
2000-05-03,52.477978059968038
2000-05-04,51.367092005771823
2000-05-05,53.348399745477685
2000-05-08,52.964734733379693
2000-05-09,52.432817319169573
2000-05-10,49.94229574348865
2000-05-11,50.449539747319406
2000-05-12,52.539098712031738
2000-05-15,55.147959274630956
2000-05-16,55.509378309806763
2000-05-17,54.376198978860657
2000-05-18,53.472800591536036
2000-05-19,51.26989783310497
2000-05-22,48.189349841128411
2000-05-23,48.189349841128411
2000-05-24,49.488506930758994
2000-05-25,49.488506930758994
2000-05-26,47.471555649208284
2000-05-30,50.440820088953785
2000-05-31,52.694777171368166
2000-06-01,52.247833839485168
2000-06-02,52.868148443229529
2000-06-05,50.710208128333271
2000-06-06,50.042926097081008
2000-06-07,50.380645881927116
2000-06-08,49.458304540300688
2000-06-09,47.653313646630068
2000-06-12,47.653313646630075
2000-06-13,50.205782741655689
2000-06-14,49.846587712412223
2000-06-15,51.52099710027661
2000-06-16,50.039664556838488
2000-06-19,48.36148869959019
2000-06-20,49.852728204897943
2000-06-21,46.931786631792413
2000-06-22,45.712667384837559
2000-06-23,47.999275519481529
2000-06-26,48.124851116055751
2000-06-27,46.837769957408334
2000-06-28,49.474681238456547
2000-06-29,47.962476684946424
2000-06-30,53.906505982309653
2000-07-03,52.015317499844897
2000-07-05,48.609451440664031
2000-07-06,49.057469083542287
2000-07-07,51.044262936763822
2000-07-10,52.942810711651596
2000-07-11,52.591164542013857
2000-07-12,55.061346136125778
2000-07-13,52.694465671061771
2000-07-14,50.88426575321062
2000-07-17,54.427014052366935
2000-07-18,51.882952500947489
2000-07-19,52.678843652574564
2000-07-20,55.080774648800777
2000-07-21,54.735884284424671
2000-07-24,54.500533489691492
2000-07-25,53.665073327350562
2000-07-26,51.007349305112086
2000-07-27,51.653493957724521
2000-07-28,48.875069920205902
2000-07-31,50.205059483012988
2000-08-01,52.033758983785297
2000-08-02,50.674805542851423
2000-08-03,52.182039745412588
2000-08-04,53.030465036787476
2000-08-07,51.609554573951598
2000-08-08,53.541184501316444
2000-08-09,56.994290995614257
2000-08-10,58.542565151910196
2000-08-11,57.658351511905856
2000-08-14,58.309744790064016
2000-08-15,58.685462427520996
2000-08-16,57.743375646785388
2000-08-17,57.47068864898381
2000-08-18,56.369185241156245
2000-08-21,57.008487464649249
2000-08-22,56.29736608189846
2000-08-23,59.144279098389823
2000-08-24,60.713169776123188
2000-08-25,61.194895621703303
2000-08-28,62.341344598135549
2000-08-29,62.025401832060467
2000-08-30,56.406672722827892
2000-08-31,58.259514776734157
2000-09-01,57.976277298880476
2000-09-05,56.415759630095394
2000-09-06,58.415765643781342
2000-09-07,58.415765643781349
2000-09-08,59.867924930171014
2000-09-11,59.40804231441227
2000-09-12,57.875026101127503
2000-09-13,57.875026101127503
2000-09-14,57.715644926868052
2000-09-15,52.34696501219959
2000-09-18,53.827965787068727
2000-09-19,52.698445467780054
2000-09-20,51.854228066179246
2000-09-21,51.008895560965371
2000-09-22,53.243031845885291
2000-09-25,54.749871154970137
2000-09-26,54.598188106911806
2000-09-27,57.405938789078391
2000-09-28,56.309558142473122
2000-09-29,53.75355487516525
2000-10-02,55.132393201026467
2000-10-03,56.236768990838883
2000-10-04,55.763468435323382
2000-10-05,57.490618701273185
2000-10-06,56.673112262193094
2000-10-09,54.277806286884861
2000-10-10,53.192468090758446
2000-10-11,49.807242784997889
2000-10-12,45.389809453716524
2000-10-13,50.710151281328166
2000-10-16,52.156692746223698
2000-10-17,48.025576973763265
2000-10-18,47.795210447638773
2000-10-19,48.052979445093435
2000-10-20,42.040346830776826
2000-10-23,38.645917626116656
2000-10-24,45.583365827807249
2000-10-25,44.948813996483537
2000-10-26,43.778004488989858
2000-10-27,44.010109705127746
2000-10-30,47.168908424964592
2000-10-31,48.562704470027036
2000-11-01,47.95860752975635
2000-11-02,46.755267089832167
2000-11-03,46.156242420679376
2000-11-06,48.325046710985625
2000-11-07,49.106345568795817
