Date,Open,High,Low,Close,Volume,Adj Close
2000-01-03,148.25,148.25,143.875,145.4375,8164300,107.543167
2000-01-04,143.531204,144.0625,139.640594,139.75,8089800,103.337568
2000-01-05,139.9375,141.531204,137.25,140.0,12177900,103.522429
2000-01-06,139.625,141.5,137.75,137.75,6227200,101.858676
2000-01-07,140.3125,145.75,140.0625,145.75,8066500,107.774244
2000-01-10,146.25,146.906204,145.031204,146.25,5741700,108.143966
2000-01-11,145.8125,146.093704,143.5,144.5,7503700,106.849936
2000-01-12,144.593704,144.593704,142.875,143.0625,6907700,105.786983
2000-01-13,144.468704,145.75,143.281204,145.0,5158300,107.219659
2000-01-14,146.531204,147.468704,145.968704,146.968704,7437300,108.675409
2000-01-18,145.343704,146.625,145.1875,145.8125,6488500,107.820459
2000-01-19,145.3125,147.0,145.0,147.0,6157900,108.698551
2000-01-20,146.968704,146.968704,143.8125,144.75,5800100,107.034798
2000-01-21,145.5,145.5,144.0625,144.4375,6244800,106.803721
2000-01-24,145.656204,145.843704,139.406204,140.343704,7896900,103.77658
2000-01-25,140.515594,141.9375,139.0,141.9375,9942500,104.955106
2000-01-26,141.0,141.546799,140.093704,140.8125,5158100,104.123229
2000-01-27,141.843704,142.218704,138.125,140.25,10922700,103.707291
2000-01-28,139.4375,140.0625,135.531204,135.875,11916200,100.472215
2000-01-31,135.8125,139.671799,135.0,139.5625,10768700,103.198922
2000-02-01,139.75,141.6875,138.531204,140.9375,8419900,104.21566
2000-02-02,141.281204,142.25,140.375,141.0625,6205900,104.308091
2000-02-03,140.875,143.25,140.0,143.1875,7997500,105.879413
2000-02-04,143.1875,144.0,142.125,142.593704,4925400,105.440333
2000-02-07,142.5625,142.781204,141.4375,142.375,5845800,105.278614
2000-02-08,143.968704,144.5625,143.625,144.3125,4936400,106.71129
2000-02-09,144.468704,144.468704,141.265594,141.281204,8511500,104.469811
2000-02-10,141.625,142.5625,140.875,141.5625,6690600,104.677814
2000-02-11,141.843704,141.9375,138.031204,138.6875,9849800,102.551907
2000-02-14,139.781204,139.781204,138.3125,139.5,8528800,103.152707
2000-02-15,139.25,141.218704,137.796799,141.078094,11078300,104.319622
2000-02-16,140.375,140.9375,138.796799,139.0,8845400,102.782984
2000-02-17,140.4375,140.4375,138.218704,138.281204,7584200,102.251473
2000-02-18,138.875,138.875,134.625,135.3125,9409200,100.056277
2000-02-22,135.1875,136.343704,133.531204,134.968704,16415400,99.802058
2000-02-23,135.625,137.468704,134.5,136.5625,12119000,100.980584
2000-02-24,136.6875,137.031204,133.093704,133.8125,17375000,98.947108
2000-02-25,135.1875,136.718704,133.125,133.328094,10559900,98.588916
2000-02-28,133.375,136.6875,132.718704,136.125,13397800,100.657077
2000-02-29,136.0625,137.4375,135.75,137.4375,8242500,101.627599
2000-03-01,137.625,139.0,137.218704,138.4375,6868000,102.367045
2000-03-02,138.6875,139.125,137.343704,138.531204,7600200,102.436334
2000-03-03,140.4375,141.718704,139.718704,141.125,12770300,104.354306
2000-03-06,140.8125,141.343704,138.75,139.75,11967100,103.337568
2000-03-07,140.0,140.156204,135.218704,137.046799,20062000,101.338697
2000-03-08,136.468704,137.843704,135.031204,136.875,11808500,101.211661
2000-03-09,137.25,140.875,136.125,140.875,5500900,104.169445
2000-03-10,140.1875,142.0,139.531204,140.125,7924600,103.61486
2000-03-13,136.6875,140.468704,135.6875,138.593704,10540500,102.48255
2000-03-14,139.281204,140.093704,136.156204,136.625,8263900,101.026799
2000-03-15,136.875,140.4375,136.0625,139.8125,10300800,103.383783
2000-03-16,141.625,146.843704,140.875,146.343704,25601400,108.213256
2000-03-17,145.8125,148.0,145.4375,146.9375,10272900,108.92848
2000-03-20,146.875,147.343704,144.781204,146.1875,12502300,108.372486
2000-03-21,145.531204,149.75,144.5,149.1875,13612600,110.596462
2000-03-22,149.5625,150.843704,148.6875,150.093704,8260000,111.268254
2000-03-23,149.156204,153.468704,149.156204,152.656204,11654500,113.1679
2000-03-24,152.875,155.75,151.718704,153.5625,11462900,113.83976
2000-03-27,153.375,153.781204,151.8125,151.9375,8798600,112.635107
2000-03-28,151.25,152.984299,150.593704,151.0625,6334400,111.986447
2000-03-29,151.5625,152.484299,149.656204,151.218704,6747500,112.102245
2000-03-30,150.156204,151.921799,147.125,148.6875,9491900,110.225799
2000-03-31,149.625,152.3125,148.4375,150.375,9249100,111.476786
2000-04-03,150.125,151.25,148.6875,151.25,8508200,112.125445
2000-04-04,151.75,153.0,141.390594,150.125,19585500,111.291455
2000-04-05,147.875,150.8125,147.625,149.1875,8387200,110.596462
2000-04-06,150.25,151.6875,149.0,150.484299,6378500,111.557812
2000-04-07,151.5625,152.125,150.5,151.4375,6023600,112.264444
2000-04-10,151.75,153.109299,150.3125,150.843704,9624200,111.824248
2000-04-11,150.0,151.625,148.375,150.406204,9006400,111.499918
2000-04-12,150.375,151.156204,146.156204,146.281204,10779200,108.441952
2000-04-13,147.468704,148.156204,143.781204,144.25,12225800,106.936169
2000-04-14,142.625,142.8125,133.5,136.0,29604000,100.820235
2000-04-17,135.1875,140.75,134.6875,140.75,23918200,104.34153
2000-04-18,140.5625,144.468704,139.781204,144.468704,11069200,107.0983
2000-04-19,144.5,145.125,142.531204,143.125,6553700,106.102178
2000-04-20,143.5625,143.9375,142.375,143.8125,8537600,106.611839
2000-04-24,141.5,143.3125,140.5,142.25,12893100,105.453518
2000-04-25,144.625,148.156204,144.4375,148.156204,14102000,109.831936
2000-04-26,147.968704,148.75,146.0,146.484299,7711100,108.592511
2000-04-27,143.0,147.343704,143.0,146.0,15595300,108.233488
2000-04-28,147.0,147.859299,145.0625,145.093704,8743400,107.561628
2000-05-01,146.5625,148.484299,145.843704,147.0625,7328300,109.021146
2000-05-02,145.5,147.125,144.125,144.125,9411900,106.843503
