2000-02-15,104.319622,1.3512719855007664
2000-02-16,102.782984,1.2528995905539304
2000-02-17,102.251473,1.296781608809302
2000-02-18,100.056277,1.259662080934031
2000-02-22,99.802058,1.149832414193065
2000-02-23,100.980584,1.1469272058818094
2000-02-24,98.947108,1.1454608546044662
2000-02-25,98.588916,1.1804711556908782
2000-02-28,100.657077,1.1480415650835947
2000-02-29,101.627599,1.1718789260056512
2000-03-01,102.367045,1.1772802663507136
2000-03-02,102.436334,1.174431086642957
2000-03-03,104.354306,1.1248723269082432
2000-03-06,103.337568,1.1789251826131257
2000-03-07,101.338697,1.114489206713729
2000-03-08,101.211661,1.1428085348430825
2000-03-09,104.169445,1.120361204986123
2000-03-10,103.61486,1.2016387953153513
2000-03-13,102.48255,1.1121509836269965
2000-03-14,101.026799,1.0609074915214183
2000-03-15,103.383783,1.0764190138501466
2000-03-16,108.213256,1.149459871758025
2000-03-17,108.92848,1.248755013984707
2000-03-20,108.372486,1.2567608321376995
2000-03-21,110.596462,1.2687418094221894
2000-03-22,111.268254,1.2910191575272654
2000-03-23,113.1679,1.239625260729497
2000-03-24,113.83976,1.2889552838006326
2000-03-27,112.635107,1.2395277712580437
2000-03-28,111.986447,1.2557637970558466
2000-03-29,112.102245,1.237784961068129
2000-03-30,110.225799,1.1913938030481739
2000-03-31,111.476786,1.2308123981379944
2000-04-03,112.125445,1.195086857090517
2000-04-04,111.291455,1.2058798123609002
2000-04-05,110.596462,1.191956242724578
2000-04-06,111.557812,1.1443992506400131
2000-04-07,112.264444,1.1610136428092532
2000-04-10,111.824248,1.1135061416335952
2000-04-11,111.499918,1.0947951779282383
2000-04-12,108.441952,1.0804128923587488
2000-04-13,106.936169,1.1721552080271174
2000-04-14,100.820235,1.1578275906522053
2000-04-17,104.34153,1.3272368377578858
2000-04-18,107.0983,1.3739805824012972
2000-04-19,106.102178,1.4555986029293255
2000-04-20,106.611839,1.3922464644829857
2000-04-24,105.453518,1.39034033038353
2000-04-25,109.831936,1.3901249225398706
2000-04-26,108.592511,1.4749754379370088
2000-04-27,108.233488,1.437025932616235
2000-04-28,107.561628,1.2993189246478083
2000-05-01,109.021146,1.2982532021275293
2000-05-02,106.843503,1.3257767957597257
2000-05-03,104.34153,1.326685756735706
2000-05-04,105.129188,1.3864894198752404
2000-05-05,106.403307,1.3555100913347917
2000-05-08,105.604077,1.3757521780858126
2000-05-09,104.758526,1.3653288162249952
2000-05-10,102.395551,1.3729258858609046
2000-05-11,104.735325,1.4464057613531893
2000-05-12,105.870514,1.4641264917258006
2000-05-15,107.700626,1.462461417103337
2000-05-16,108.743149,1.4998196370639476
2000-05-17,107.607961,1.506797221778474
2000-05-18,106.287509,1.521014722249903
2000-05-19,104.619527,1.5337010314920838
2000-05-22,103.831869,1.5658642369816813
2000-05-23,102.302886,1.5780289025672107
2000-05-24,103.970868,1.618151760468938
2000-05-25,102.18702,1.5776306844933403
2000-05-26,102.302886,1.5888825513985563
2000-05-30,105.638849,1.3904519083855085
2000-05-31,105.870514,1.3832224456648228
2000-06-01,107.723827,1.3047145587163034
2000-06-02,109.600272,1.3307677991020042
2000-06-05,109.067479,1.3719020555645822
2000-06-06,108.58095,1.3515713873703439
2000-06-07,109.333836,1.2336250131351065
2000-06-08,108.90528,1.2185336147516892
2000-06-09,108.673616,1.2205936491909135
2000-06-12,107.399497,1.2068785205212367
2000-06-13,109.414941,1.201798136312713
2000-06-14,109.600272,1.1952600573904086
2000-06-15,109.831936,1.1209676707794363
2000-06-16,108.929472,1.103024245668187
2000-06-19,110.322729,1.0907256338620133
2000-06-20,109.928007,1.1075947905931438
2000-06-21,109.881565,1.0926591337007874
2000-06-22,108.209656,1.0171448827045386
2000-06-23,107.280818,0.9941807854902225
2000-06-26,108.662408,0.9872993787388985
2000-06-27,107.861308,0.9730391523316002
2000-06-28,108.163215,0.9658395125057723
2000-06-29,107.141492,0.9399792562377718
2000-06-30,107.954192,0.9303552732004801
2000-07-03,109.440333,0.9023048691256295
2000-07-05,107.466586,0.9222834195197677
2000-07-06,108.30254,0.9336850767618027
2000-07-07,110.044078,0.9059381106901874
2000-07-10,109.85831,0.9005018559348021
2000-07-11,110.09052,0.902363189648829
2000-07-12,110.810404,0.8041309332381251
2000-07-13,111.29801,0.8184920869305868
2000-07-14,112.389429,0.7757480368089346
2000-07-17,112.203661,0.7510488391634116
2000-07-18,111.286411,0.7402843299715409
2000-07-19,110.392426,0.7528225000130065
2000-07-20,111.925009,0.7568629167412294
2000-07-21,109.74224,0.7893889802673202
2000-07-24,109.11524,0.8485830508589658
2000-07-25,109.463588,0.8281925756596487
2000-07-26,108.395424,0.7773996706867786
2000-07-27,108.023889,0.8046108551838167
2000-07-28,105.585654,0.80904458556036
2000-07-31,106.259096,0.8584033750363126
2000-08-01,106.909283,0.837432756171525
2000-08-02,107.443331,0.8457358838654535
2000-08-03,108.186402,0.8608953956254964
2000-08-04,108.766959,0.8322880200363117
2000-08-07,110.067333,0.8212200749701748
2000-08-08,110.48531,0.8182195194720383
2000-08-09,109.556472,0.8060727521768247
2000-08-10,109.022356,0.825029250320661
2000-08-11,109.533217,0.8095723807646799
2000-08-14,110.926474,0.8000250119800115
2000-08-15,110.833591,0.7966274161585719
2000-08-16,110.438868,0.7382003969485038
2000-08-17,111.599916,0.7243851925995111
2000-08-18,111.228381,0.7063113314632116
2000-08-21,111.832126,0.7118090362231017
2000-08-22,111.646358,0.722773729639153
2000-08-23,112.087522,0.7066649251189497
2000-08-24,112.435871,0.7051809383798017
