Date,SPY_Price,SPY_Vol,SPY_RSI,VIX,AAPL_Price,AAPL_Vol,AAPL_RSI,MSFT_Price,MSFT_Vol,MSFT_RSI,XOM_Price,XOM_Vol,XOM_RSI,JNJ_Price,JNJ_Vol,JNJ_RSI,GE_Price,GE_Vol,GE_RSI,BRK-B_Price,BRK-B_Vol,BRK-B_RSI,AMZN_Price,AMZN_Vol,AMZN_RSI,WFC_Price,WFC_Vol,WFC_RSI,JPM_Price,JPM_Vol,JPM_RSI,T_Price,T_Vol,T_RSI
2/15/00,104.319622,1.351271986,46.17368842,22.92,3.935879,4.033696833,52.01119114,34.135196,2.462555131,37.69424425,26.988396,1.797040221,55.08367095,26.591688,1.895764132,40.70381315,27.83573,1.620842317,42.76286083,30.639999,1.603071136,50.46841342,73.8125,5.307235844,41.88218261,12.298435,2.475260912,44.97910041,33.269315,2.193914553,58.06962038,18.566602,2.126688973,36.35851562
2/16/00,102.782984,1.252899591,44.59422978,23.51,3.774641,3.816071379,50.09462443,33.810512,2.381951075,37.2353782,27.222338,1.852776691,55.73318951,26.6334,1.855367257,40.85224653,27.462481,1.557710397,41.69125941,33.279999,1.718731207,55.90926424,70.6875,5.032892498,40.73813506,11.747759,2.312647341,42.44817239,32.628038,2.201376863,56.39782797,17.825079,1.934893557,34.29278524
2/17/00,102.251473,1.296781609,44.05500127,23.17,3.799447,3.910381433,50.38559397,34.503172,2.379181765,38.8774599,26.499244,1.709097382,53.2700976,26.424838,1.825768867,40.33005354,26.519865,1.597217686,39.12954486,33.259998,1.929266973,55.86117303,69,4.597817439,40.12584671,11.401037,2.434941347,40.94743655,32.16632,2.246186459,55.2138709,18.252881,2.022563411,36.44774852
2/18/00,100.056277,1.259662081,41.89080239,26,3.679551,3.6163554,48.9583501,32.92304,2.330568971,36.6166945,25.520942,1.636200914,50.16706154,25.840864,1.750794788,38.89014074,25.330514,1.671720182,36.22429088,33.720001,1.798233519,56.7463635,64.75,4.466438002,38.61379801,10.931942,2.395391364,39.01680406,30.678561,2.247372289,51.60287874,17.454317,2.028802517,34.27695168
2/22/00,99.802058,1.149832414,41.6457098,25.860001,3.764305,3.574217102,49.99418626,32.490127,2.447552675,36.02299329,25.669814,1.754167411,50.61987451,26.237132,1.690113896,40.3842661,26.241501,1.703970953,39.76779903,32.400002,1.814402305,53.55794,63.5625,4.493554067,38.19774635,11.421432,2.479853382,41.97025546,31.704603,2.348885007,53.76036746,16.655754,2.152979403,32.2876199
2/23/00,100.980584,1.146927206,43.23836161,23.889999,3.844924,3.589592254,50.97322561,32.641646,2.467839767,36.39638128,25.393337,1.726235408,49.75136102,25.402883,1.654079575,38.34258864,26.418641,1.818312182,40.43354358,32.32,1.937334282,53.36992821,70.4375,4.537761884,41.94413781,11.095106,2.512699561,40.61374303,31.755902,2.398485421,53.86673526,16.313512,2.266241752,31.47767576
2/24/00,98.947108,1.145460855,41.22981209,24.379999,3.810299,3.479789992,50.53364763,32.814811,2.395693611,36.83224243,24.776581,1.75260732,47.85651382,24.610347,1.752511095,36.52772451,26.519865,1.835162383,40.82021528,30.780001,1.88187949,49.88289772,68.4375,4.741386568,41.19267178,10.727988,2.554810041,39.14144323,31.191586,2.323297219,52.49259643,16.199432,2.288957612,31.20772744
2/25/00,98.588916,1.180471156,40.88374202,25.200001,3.650611,3.297415902,48.53668615,31.6243,2.301056946,35.12055576,24.181092,1.815622818,46.10271665,24.026372,1.828661351,35.25571396,25.532962,1.836920172,38.31186523,29.799999,1.983706873,47.82581713,69.125,4.67164074,41.56495838,10.666802,2.576437028,38.89832152,31.140278,2.36284513,52.36694912,16.170911,2.128076866,31.13866269
2/28/00,100.657077,1.148041565,43.70606067,24.68,3.7457,3.113767925,49.75967565,31.710883,2.364706023,35.34660856,25.010523,1.822118919,48.80597385,24.276647,1.90521764,36.24009274,26.203543,1.927820495,40.8660357,29.200001,2.064917791,46.60848055,65.75,4.58473005,40.2703001,11.135897,2.420390072,41.76703898,31.98676,2.318672613,54.23647103,16.883915,2.052281619,34.8664369
2/29/00,101.627599,1.171878926,44.98119105,23.370001,3.791178,3.076006918,50.34351757,30.953285,2.242032955,34.26593432,25.627279,1.865499062,50.70773362,24.026372,1.928463394,35.67892104,26.798219,1.952417834,43.0299846,28.799999,2.01779235,45.8044154,68.875,4.668284074,42.00071383,10.789174,2.460855332,40.31961386,32.679337,2.291261399,55.70784335,17.226156,2.098801414,36.57142911
3/1/00,102.367045,1.177280266,45.94622659,21.639999,4.310036,3.003745942,56.33272484,31.451135,2.235090501,35.60433645,25.882488,1.906389039,51.47929299,24.485209,1.876486999,37.51399447,26.59578,1.95881986,42.48251843,29.34,2.062128095,47.07940508,65.875,4.813026517,40.82610816,11.319455,2.326818532,43.42173475,33.65408,2.226928209,57.68848962,19.165525,2.094104453,45.00973132
3/2/00,102.436334,1.174431087,46.03797561,21.059999,4.035103,3.322913322,52.83929507,32.338607,2.028898507,37.93470368,26.2015,1.907603391,52.44190071,24.58949,1.927582685,37.93033581,27.380236,1.968081577,45.27364961,29.360001,2.105923776,47.12706536,62.5625,4.830747478,39.56231781,11.07471,2.290231113,42.37021182,33.064101,2.182944443,56.11723685,20.648571,2.385181173,50.2459308
3/3/00,104.354306,1.124872327,48.5392029,19.209999,4.233551,3.346286671,54.92645664,33.291016,2.088928956,40.3318917,25.754884,1.873505255,50.97720058,24.526922,1.930388757,37.77411767,28.215308,2.000056212,48.04981949,29.379999,2.090547494,47.17627146,62.5,4.901060048,39.53842849,11.319455,2.329531606,43.77864466,33.29496,2.239609476,56.59578137,20.791172,2.589022642,50.71275791
3/6/00,103.337568,1.178925183,47.3359793,21.5,4.157066,3.43703038,53.97406901,31.386198,2.112001815,37.34742217,24.819116,1.879838073,48.06730606,23.525823,1.862396908,35.36339777,27.905171,2.056792058,47.13125123,28.9,2.071386325,46.11074372,63.9375,4.760049642,40.39479057,11.237874,2.378850506,43.41279278,34.244049,2.211308159,58.5195601,19.792967,2.456846318,47.48636807
3/7/00,101.338697,1.114489207,45.06410938,24.309999,4.064044,3.339536396,52.82173734,32.165442,2.231996107,39.24985407,27.222338,1.975842862,54.90594279,22.858424,1.757788365,33.87255395,26.382379,1.949042251,42.95975606,29,2.105180806,46.37178992,63.5,4.451748413,40.21545582,10.789174,2.333362164,41.44229007,33.577127,2.300838753,56.69295921,19.108484,2.545588934,45.43584616
3/8/00,101.211661,1.142808535,44.92236039,23.82,4.035103,3.237659167,52.46125653,33.096205,2.262091233,41.44675291,27.094733,2.262678714,54.5116534,23.692673,1.794017103,37.29109486,26.458518,2.132417194,43.2196944,28.780001,2.11080297,45.86613839,63.625,4.432596362,40.29380126,10.116126,2.316949936,38.71546654,32.422833,2.294461932,53.69228302,18.994404,2.49832526,45.10007544
3/9/00,104.169445,1.120361205,48.8012833,22.209999,4.043372,3.199172655,52.55695494,34.633046,2.240530422,44.85315927,27.37121,2.255922264,55.23222285,24.255791,1.841527709,39.47590793,26.19203,2.072780436,42.51814697,28,2.128472732,44.10230928,68.8125,4.210922714,43.47393173,10.707593,2.505829086,42.17439222,33.29496,2.251113977,55.53189073,18.965884,2.518345192,45.01404433
3/10/00,103.61486,1.201638795,48.14362615,21.24,4.159133,3.200308204,53.90090152,34.979377,2.367349958,45.59106584,26.212131,2.18671168,51.68171943,23.65096,1.79469018,38.00467975,26.737694,2.099346115,44.42886038,27.4,2.199710398,42.79278303,66.875,4.356389317,42.59730541,10.503639,2.604486039,41.34203986,32.294572,2.245476002,53.03199544,19.165525,2.43788762,45.76324033
3/13/00,102.48255,1.112150984,46.81121369,22.85,4.012364,3.018381926,51.9700113,33.940385,2.383389803,43.77331534,25.818686,2.244304383,50.54085447,23.358973,1.722143388,37.31024925,26.280856,1.97458726,43.1855949,29.76,2.200414245,48.95947202,65.3125,4.169274583,41.89257309,10.646407,2.647705483,42.16854284,32.858897,2.174866484,54.23427045,19.935568,2.451378534,48.55986552
3/14/00,101.026799,1.060907492,45.1493463,24.41,3.778775,3.072039981,49.07554817,32.944685,2.472659281,42.10887687,26.28657,2.134215404,51.84848386,24.276647,1.703291987,40.8256388,25.785949,2.032530324,41.87245277,29.1,2.436399298,47.47880899,65.625,4.10058442,42.09079103,10.401662,2.588238733,41.14054151,32.422833,2.066866951,53.14678634,19.222565,2.298306861,46.27436846
3/15/00,103.383783,1.076419014,48.22782176,22.34,3.844924,3.161717951,49.89308444,33.031268,2.409469479,42.30621668,26.456709,2.181024619,52.32265927,25.674014,1.780166323,45.628434,27.118392,2.047487799,46.41080657,32.52,2.454289031,54.80553836,63.75,3.974350547,41.21807389,11.747759,2.630606268,48.31016014,34.115797,1.989807902,56.63876445,19.393686,2.382615429,46.89491521
3/16/00,108.213256,1.149459872,53.73209617,20.77,4.020633,3.170573689,52.01010208,33.031268,2.347944529,42.30621668,27.137268,2.177603704,54.18938432,26.6334,1.939628714,48.59188867,28.222417,2.163095066,49.77216145,34.040001,2.733704221,57.52951765,66.25,3.976380162,42.85242812,12.563576,2.908490953,51.97760239,36.9887,2.09958218,61.65560721,20.591531,2.402223185,50.99379012
3/17/00,108.92848,1.248755014,54.47363216,22.370001,4.134327,3.171056619,53.32997358,34.41659,2.257474122,45.48792287,26.244035,2.203029374,51.45405171,26.549976,1.97718122,48.35481297,28.400079,2.169313255,50.29121148,34,2.822668276,57.43527499,64.8125,3.518152467,42.15524779,12.563576,3.114223111,51.97760239,37.34782,2.325925011,62.22083446,20.876732,2.556446417,51.90806025
3/20/00,108.372486,1.256760832,53.78048034,22.959999,4.068178,3.118046696,52.46154936,33.723929,2.299759411,44.22636957,25.478407,2.254657731,49.24972462,26.466551,1.939456142,48.1119815,28.615811,2.135714138,50.92821215,33.560001,2.796378058,56.38423657,64.1875,3.353420195,41.84901594,12.380017,3.087210705,51.10453655,35.526595,2.299363536,57.75447062,20.27781,2.601983717,49.88622156
3/21/00,110.596462,1.268741809,56.09236079,21.700001,4.463006,2.995078,56.80470073,35.585455,2.366269341,48.21893555,26.2015,2.34966466,51.28858195,26.779394,1.921822916,49.10351309,30.557371,2.03721747,56.15878007,35.860001,2.822051831,60.31161472,72.375,3.227543856,47.06062771,12.910298,3.103901078,53.44166117,37.758229,2.45249827,61.27785703,20.648571,2.690486113,51.10581738
3/22/00,111.268254,1.291019158,56.76808948,21.49,4.768947,3.266391201,59.75220872,35.75862,2.440204974,48.5731995,25.499674,2.365118644,49.29995417,27.446793,1.935376471,51.16305358,30.633511,2.235331595,56.34754052,36.060001,2.976723073,60.63050734,70.6875,3.278816251,46.17822278,13.053066,3.176610091,54.0533287,37.578679,2.536847476,60.85541758,19.764447,2.735479732,48.21146439
3/23/00,113.1679,1.239625261,58.63049276,22.26,4.673857,3.413640885,58.46938364,38.745721,2.266042526,54.16861125,25.691081,2.358610612,49.84856927,26.695969,1.930492615,48.86198538,32.486235,2.169024573,60.61598348,35.48,2.896554082,59.20342228,67.6875,3.238973364,44.63891805,13.52216,3.119559108,56.0173734,40.425937,2.464790448,64.8325203,19.878528,2.840601652,48.60003272
3/24/00,113.83976,1.288955284,59.27242214,23.309999,4.587036,3.455760576,57.30730202,38.680784,2.46013274,54.03639207,26.28657,2.366970539,51.53634507,24.109797,1.938772438,42.11309052,32.295886,2.325287396,59.99250582,35.98,2.864912214,60.04215812,72.6875,3.208969811,47.64772913,13.379392,3.133154287,55.27348393,39.476848,2.689536635,62.63801563,19.621847,2.820166553,47.7658618
3/27/00,112.635107,1.239527771,57.61419939,24.530001,4.615976,3.373258698,57.59789993,36.040014,2.263519043,49.00436322,26.036675,2.352240388,50.79426092,23.275548,2.284167028,40.25755,32.067467,2.302877599,59.23615122,34.200001,2.820546341,55.81611356,73.125,3.438261872,47.90401573,13.348795,3.069713639,55.11122934,38.861224,2.749503435,61.24691145,19.707407,2.724667513,48.07319565
3/28/00,111.986447,1.255763797,56.73013796,24.860001,4.601506,3.190883577,57.39582499,36.126597,2.49730736,49.16492625,26.882059,2.272485947,53.15486807,24.026372,2.395589765,42.61174303,31.674083,2.311116582,57.93485519,33.34,2.799747245,53.9193007,70.125,3.379839373,46.29632197,13.277415,3.071844499,54.7235476,38.681664,2.652111177,60.83922838,19.393686,2.703461328,47.02372793
3/29/00,112.102245,1.237784961,56.85240705,24.1,4.496081,3.112080218,55.91722817,37.122297,2.469363015,51.0003023,27.392477,2.256482164,54.51771003,23.713529,2.413481962,41.90006222,33.095352,2.276758779,61.12657612,33.34,2.650743304,53.9193007,66.25,3.4942172,44.30931168,12.869507,3.078708776,52.53868858,37.091307,2.585342836,57.34203334,19.279605,2.742021914,46.64070552
3/30/00,110.225799,1.191393803,54.28118966,25.469999,4.159133,3.047853829,51.52830617,35.801912,2.526760035,48.593528,26.754454,2.289948028,52.54113156,23.609248,2.452236768,41.66013548,32.232443,2.374603569,58.34605626,34.779999,2.386320219,56.56427648,66.5,3.541823537,44.46838067,12.787925,3.028111158,52.10825015,35.706155,2.662751644,54.5184184,18.994404,2.623079253,45.67847375
3/31/00,111.476786,1.230812398,55.66407353,24.110001,4.491946,3.296137679,55.12710041,36.797612,2.582776826,50.41881313,26.541779,2.278481401,51.89237263,23.442398,2.44065112,41.26899555,31.597943,2.345362476,56.39475411,36.400002,2.522325968,59.28411665,67,3.472833126,44.79462095,13.297811,2.948005051,54.51748051,35.783108,2.744214996,54.64676725,19.222565,2.595004239,46.59037484
4/3/00,112.125445,1.195086857,56.37192758,24.030001,4.40926,3.434493147,54.09486251,31.472781,2.512990505,42.14095678,27.392477,2.177413188,54.23087986,24.109797,2.389046415,43.46538093,32.689281,2.255786242,58.84381209,35.099998,2.625205069,56.35471637,63.5625,3.27891853,42.99805955,14.256395,2.932782094,58.57074624,37.963443,2.589733224,58.11151803,20.42041,2.482063487,51.05294269
4/4/00,111.291455,1.205879812,55.19975188,27.120001,4.210812,3.421951907,51.69175116,30.671892,3.032537176,41.09125854,28.073036,2.261601196,56.00091563,25.611445,2.430974161,47.99241391,31.268001,2.251351868,54.70451035,36.18,2.612859888,58.13266344,63.9375,3.39691263,43.25489585,14.113627,3.014054527,57.7774365,35.789265,2.673299665,53.86651723,20.990813,2.517776925,52.98793423
4/5/00,110.596462,1.191956243,54.2276903,28.41,4.312103,3.509153766,52.79892833,29.914294,3.104102523,40.11348074,27.137268,2.306116751,53.0809749,25.86172,2.516944798,48.70065897,31.128418,2.38051741,54.31633062,36.759998,2.704111528,59.05920096,62.1875,3.091115442,42.33405063,13.848487,2.949734218,56.31211966,35.634557,2.870413095,53.57841518,21.133413,2.538426541,53.46371314
4/6/00,111.557812,1.144399251,55.3527504,27.15,4.140529,3.557162823,50.76036396,29.78442,3.170931126,39.94491903,27.817826,2.338083629,54.85205069,24.985759,2.441858349,46.41221786,31.851745,2.382741375,55.99043375,37.259998,2.5899299,59.85156198,64.25,3.087505306,43.79293686,13.216229,2.899484855,52.99651372,36.072904,2.824578381,54.29492217,21.386179,2.537444495,54.31157372
4/7/00,112.264444,1.161013643,56.17189507,24.389999,4.357581,3.549479109,53.12869257,30.845057,3.059981185,42.00382148,27.073466,2.337545602,52.60528053,24.714628,2.477701105,45.72424843,32.24513,2.329598256,56.87945441,36.82,2.525040709,58.81531995,67.5625,3.161356695,46.0601728,12.971484,3.039829527,51.77575392,35.634557,2.859591901,53.44161905,21.278636,2.570962516,53.87951464
4/10/00,111.824248,1.113506142,55.5155136,25.99,4.134327,3.630892536,50.54203712,29.806066,3.165499771,40.59352304,26.626849,2.31864826,51.30101148,25.361171,2.479905026,47.63888862,32.372026,2.284960231,57.1681796,36.419998,2.496381032,57.87300418,63.375,3.153682958,43.75221402,12.889902,2.962307342,51.36773798,36.356534,2.812384119,54.65583003,21.221282,2.447043373,53.64407622
4/11/00,111.499918,1.094795178,55.02543582,27.25,3.95035,3.770906999,48.5279024,29.048468,3.200109258,39.59083198,27.009663,2.294337581,52.34859669,26.111995,2.530160832,49.76765859,32.816177,2.224057065,58.1820197,36.080002,2.486694609,57.0690313,63.375,3.222692624,43.75221402,13.175438,2.876283827,52.71684659,35.479848,2.807934551,52.92211605,21.68012,2.389827187,55.26196799
4/12/00,108.441952,1.080412892,50.66317302,28.98,3.613402,3.524869159,45.12116481,27.489981,3.234279801,37.6136636,27.20107,2.308714006,52.87296066,25.69487,2.563542946,48.63137238,31.826362,2.24379979,55.17134952,37.419998,2.456756109,59.37027296,56.375,3.070889967,40.15298064,13.705719,2.792367075,55.10931981,35.815053,2.793753938,53.50547046,21.565411,2.123072188,54.76762373
4/13/00,106.936169,1.172155208,48.69664399,29.4,3.764305,3.608583185,46.84982685,27.446689,3.331779127,37.55976226,27.222338,2.291585379,52.93249539,25.444596,2.603519307,47.95182701,30.557371,2.251966552,51.62820259,37.799999,2.57385074,59.99929188,48,3.308294839,36.44251552,13.624137,2.847670545,54.66907533,34.861013,2.765473409,51.62212168,21.565411,1.901391992,54.76762373
4/14/00,100.820235,1.157827591,41.86827881,33.490002,3.700223,3.585959212,46.21037747,25.671746,3.24167487,35.4077147,26.796989,2.236386207,51.58427889,24.464353,2.62780279,45.38243148,29.59293,2.291738989,49.14672412,36.919998,2.605091639,57.85357846,46.875,3.886558728,35.98048724,13.053066,2.795558629,51.67952157,32.540384,2.833584107,47.42188494,19.557992,1.878529564,46.90900184
4/17/00,104.34153,1.327236838,46.34909983,28.950001,4.097118,3.582357951,50.53601482,26.277824,3.26984244,36.68908596,25.691081,2.163617861,48.2769746,25.86172,2.61951952,49.38215052,30.86193,2.363326618,52.26941825,37.18,2.629179593,58.30928132,47.0625,3.89161575,36.12012288,12.849111,2.917193569,50.65607845,32.437251,2.978917142,47.24515489,19.213863,2.052552939,45.74495044
4/18/00,107.0983,1.373980582,49.50152003,26.120001,4.196342,3.828967046,51.54379399,27.901248,3.265969487,39.98791453,25.925023,2.01283496,48.99262711,27.196519,2.702303464,52.79790792,31.775605,2.307988551,54.35697508,37.700001,2.640995542,59.22150838,54.9375,3.881930083,41.64978903,13.318206,2.831477229,52.87648553,33.210794,2.923307381,48.72775483,19.041799,1.992851467,45.16523847
4/19/00,106.102178,1.455598603,48.43765759,27.02,4.006163,3.883877207,49.54244514,27.251878,3.366175103,39.14394023,26.350372,2.027215641,50.28638817,27.446793,2.748531825,53.4077538,31.57256,2.394242891,53.81587722,37.599998,2.6614921,58.96483033,53.4375,4.353196994,40.95128909,13.297811,2.727110222,52.76968594,32.1794,2.882276201,46.90937474,19.242541,2.002951939,45.99128487
4/20/00,106.611839,1.392246464,49.01759271,25.85,3.931745,4.035298983,48.77580848,27.338461,3.297686642,39.32058692,26.882059,2.047352422,51.86514298,27.238231,2.70154082,52.81945834,32.181677,2.381765112,55.19986278,38.279999,2.577500353,60.17889645,52.375,4.195477536,40.45415038,13.644533,2.548095621,54.38981572,31.895771,2.901800901,46.41661971,18.898412,2.032713423,44.79459831
4/24/00,105.453518,1.39034033,47.75479287,27.370001,3.985491,4.005614015,49.36125402,23.074267,3.275240213,34.25476169,27.179803,1.965883505,52.73468812,27.989055,2.641819976,54.67863387,32.905003,2.376829795,56.79051262,38.799999,2.563720558,61.08958323,49.8125,4.166525648,39.2649016,13.950464,2.568074273,55.77455041,30.838588,2.828185567,44.60976133,19.385928,2.058689227,46.82239542
4/25/00,109.831936,1.390124923,52.53620867,25.24,4.243887,3.928634786,52.08487639,24.026676,3.789209369,36.15524997,27.562617,1.951602957,53.84368824,28.135049,2.689572095,55.03504541,33.704469,2.392160897,58.4762167,39.040001,2.344057182,61.50986443,52.4375,4.258257201,41.09981257,14.052441,2.596473734,56.23275137,32.205188,2.885208841,47.3504504,20.619056,2.013760369,51.48532242
4/26/00,108.592511,1.474975438,51.16498225,26.969999,4.012364,3.925536687,49.61156667,23.550472,3.820596905,35.6226273,27.264873,1.938568054,52.84603428,27.613643,2.580866609,53.48117787,33.146118,2.407250852,56.87319139,38.5,2.28894778,60.00138866,53.5,4.409249501,41.83560507,14.052441,2.542231986,56.23275137,31.534777,2.981825072,46.19059706,20.188895,2.089471301,49.90614826
4/27/00,108.233488,1.437025933,50.76791411,26.190001,4.192208,4.060530523,51.46364395,24.178196,3.879261331,36.8904036,27.45628,1.95353332,53.41999571,27.697068,2.462382936,53.69756029,32.790794,2.299620345,55.86500358,38.400002,1.985147608,59.72081988,52.875,4.377409663,41.51998097,13.726114,2.160287651,54.30598643,30.477605,2.8872763,44.41581756,19.844766,2.131082203,48.67069135
4/28/00,107.561628,1.299318925,50.01648988,26.200001,4.10332,4.057856403,50.51432266,24.15655,3.965802665,36.86450657,26.435442,1.893176477,50.05826772,27.530218,2.352350067,53.18571171,31.927884,2.205344892,53.48315011,38.32,1.8449834,59.49059137,55.1875,4.291024602,43.16130081,13.399788,2.023084576,52.44697619,29.755628,2.743999962,43.24200799,20.102863,1.99497992,49.63799211
5/1/00,109.021146,1.298253202,51.62552695,25.879999,4.111588,4.038397926,50.60200308,25.433643,3.834617649,39.45843705,26.541779,1.908445163,50.39465381,27.592787,2.362078279,53.35818374,32.359339,2.274582089,54.48685336,37.139999,1.848020849,56.18565155,59.9375,4.35676874,46.36025169,13.420183,2.104261482,52.55199023,30.426038,2.792826594,44.64721352,20.475669,1.99223868,51.01730249
5/2/00,106.843503,1.325776796,49.18184543,28.5,3.89867,3.990900583,48.32115896,24.199841,3.933529613,37.90213245,26.626849,1.821632921,50.66963567,28.093336,2.359129924,54.73819537,32.701967,2.293896542,55.27955859,34.98,1.910223804,50.83760941,56.125,4.588475805,44.2905215,13.501765,2.059903771,52.9816557,31.405857,2.695394527,46.64441264,19.443282,1.9544768,47.30574853
5/3/00,104.34153,1.326685757,46.56225554,31.629999,3.805648,3.878054423,47.35643416,24.437943,3.929104478,38.38727123,26.37164,1.740291274,49.81268016,27.780493,2.379580352,53.71072012,31.686769,2.117026881,52.47797806,34.900002,1.902261233,50.65288579,54.125,4.437817975,43.24284875,13.307382,1.943130625,51.82490921,30.632313,2.602379056,45.30925896,19.242541,2.071615441,46.62347311
5/4/00,105.129188,1.38648942,47.47339765,30.77,3.660947,3.745689113,45.88235464,24.394652,3.945439542,38.33094682,27.052198,1.680806152,52.04982011,27.717924,2.336064172,53.50293496,31.268001,2.215536989,51.36709201,35.52,1.891414215,52.04977629,55.0625,4.481414049,43.88649433,13.040825,1.955362787,50.26801372,30.219754,2.670627637,44.60482901,18.841057,1.957279094,45.27253325
5/5/00,106.403307,1.355510091,48.93051668,27.530001,3.741566,3.80962406,46.83613332,24.632754,3.694371607,38.84151628,27.222338,1.739829111,52.59630217,28.030768,2.249838681,54.4150856,32.080164,2.07007637,53.34839975,35.880001,1.895106324,52.85146447,58.5,4.390429972,46.20067733,13.081833,1.907860904,50.50465311,29.781416,2.481362631,43.85541741,19.730056,2.009179393,48.67884287
5/8/00,105.604077,1.375752178,48.06528525,28.200001,3.642342,3.818355351,45.80822412,24.178196,3.720995877,38.21664632,27.37121,1.68515004,53.08033016,29.282141,1.929486347,57.83762388,31.940571,2.134818915,52.96473473,36.060001,1.882229201,53.255701,56.015621,4.357006857,44.81874003,13.532931,1.88274087,53.04702965,29.704062,2.450285453,43.72131744,19.672702,2.11576846,48.4774684
5/9/00,104.758526,1.365328816,47.15274764,28.93,3.487305,3.888262961,44.23887462,23.485535,3.539419372,37.27144485,27.030931,1.671287347,51.8289872,29.031866,1.952462119,56.95292165,31.750222,2.125643322,52.43281732,35.400002,1.725378959,51.57833179,56.25,4.484902301,44.97935639,13.614949,1.986211665,53.49631719,29.239936,2.406160636,42.90697014,19.414605,2.111014779,47.56153785
5/10/00,102.395551,1.372925886,44.69937628,29.870001,3.284723,4.025972684,42.28089078,22.922748,3.629740821,36.51241483,27.732757,1.608422733,54.1359101,28.531317,1.877031136,55.20579754,30.836547,2.104228182,49.94229574,35.040001,1.701542851,50.67766766,53.3125,4.356188931,43.34364738,13.635453,1.988371889,53.6111135,28.36325,2.443597383,41.400189,20.705088,2.10140648,52.22996673
5/11/00,104.735325,1.446405761,47.49754525,27.76,3.400484,4.153392016,43.75250142,23.50718,3.622171848,37.87162282,28.375098,1.630666872,56.12530439,28.719023,1.8915353,55.73259854,31.026896,2.059844661,50.44953975,35.439999,1.73578952,51.6481465,54.875,4.344885872,44.45512873,13.94302,1.887731988,55.32252179,28.878952,2.403705417,42.62625411,20.90583,2.289438709,52.90466241
5/12/00,105.870514,1.464126492,48.79786307,26.049999,3.559656,3.996820373,45.72098989,23.831865,3.582110374,38.6267631,28.065044,1.626633984,54.93544489,28.531317,1.898598603,55.06270532,31.826362,1.991056411,52.53909871,35.459999,1.635401347,51.69730621,53.75,4.427267224,43.81490583,14.332604,1.939996118,57.38272471,29.549353,2.333919677,44.19639516,20.57604,2.271396044,51.66453194
5/15/00,107.700626,1.462461417,50.82887646,24.860001,3.340536,3.898902059,43.55048265,24.026676,3.537327591,39.08630706,28.61031,1.636750166,56.60896643,28.781592,1.896803604,55.79557144,32.892316,2.007853728,55.14795927,37.799999,1.488929485,56.98997738,56.0625,4.472159044,45.48439141,14.722189,1.902789645,59.32313338,30.787022,2.402376217,46.96815329,21.106572,2.285257477,53.47928352
5/16/00,108.743149,1.499819637,51.95200939,24.34,3.495574,4.05504025,45.44610058,24.069967,3.000393138,39.19097736,28.482013,1.596758417,56.1018534,29.136148,1.833516973,56.8274209,33.044596,2.004594369,55.50937831,38.5,1.571821519,58.40055553,59.0625,4.429385635,47.57495388,14.3121,1.766868176,56.52082965,30.632313,2.344937914,46.66840936,20.963185,2.173513021,52.92373348
5/17/00,107.607961,1.506797222,50.64885443,23.98,3.352939,4.045788438,44.03864176,23.442243,2.919349977,38.2062029,27.840526,1.530965244,53.61745985,29.052723,1.678640394,56.50636359,32.663898,1.868439506,54.37619898,38.02,1.532924995,57.07278693,61,4.579147462,48.88455237,14.086551,1.828660488,55.04149182,30.529171,2.159274818,46.46390347,20.791121,2.105733048,52.24993987
5/18/00,106.287509,1.521014722,49.1648788,23.959999,3.332268,4.109289638,43.83511578,22.922748,2.924189488,37.40160877,27.867252,1.492827641,53.70581645,29.532416,1.655953971,57.92048203,32.359339,1.892342527,53.47280059,37.959999,1.522414889,56.90548534,55.375,4.591219434,45.4729636,14.168569,1.818213426,55.47982787,30.993297,2.156064677,47.53414836,20.303605,2.110827154,50.3703066
5/19/00,104.619527,1.533701031,47.35192483,25.440001,3.109014,3.991841579,41.68281007,22.533126,2.985197458,36.8003243,27.968823,1.414475076,54.04995192,29.723313,1.593235705,58.47627791,31.597943,1.848017863,51.26989783,37.360001,1.482952957,55.23067401,52.625,4.822815994,43.92269332,14.148064,1.678044134,55.34028407,29.910337,2.165475835,45.34600742,19.586669,2.151467733,47.75672173
5/22/00,103.831869,1.565864237,46.51403787,26,2.974648,4.065169626,40.44636536,22.230087,2.928214501,36.33038902,28.503396,1.334933412,55.83733969,29.095356,1.578075707,55.96101045,30.455849,1.887673037,48.18934984,36.52,1.496652725,52.97270904,51.875,4.833575511,43.50424901,14.394118,1.619982098,56.69245899,29.781416,2.245161513,45.09039139,19.500637,2.256631822,47.45108115
5/23/00,102.302886,1.578028903,44.91795302,25.870001,2.838216,4.035737305,39.22422198,21.883756,2.857459689,35.79005185,28.396481,1.341538512,55.39154879,29.13722,1.565040047,56.09126397,30.455849,1.999606574,48.18934984,35.900002,1.536713028,51.36919289,46.6875,4.661518446,40.72797922,14.373613,1.655865182,56.54486703,30.168187,2.193397051,46.03449311,19.185186,2.262328786,46.32647385
