#Date,SPY_pol,SPY_subj,SPY_prpr,SPY_nrpr,SPY_sdpr,VIX_pol,VIX_subj,VIX_prpr,VIX_nrpr,VIX_sdpr,AAPL_pol,AAPL_subj,AAPL_prpr,AAPL_nrpr,AAPL_sdpr,MSFT_pol,MSFT_subj,MSFT_prpr,MSFT_nrpr,MSFT_sdpr,XOM_pol,XOM_subj,XOM_prpr,XOM_nrpr,XOM_sdpr,JNJ_pol,JNJ_subj,JNJ_prpr,JNJ_nrpr,JNJ_sdpr,GE_pol,GE_subj,GE_prpr,GE_nrpr,GE_sdpr,BRK.B_pol,BRK.B_subj,BRK.B_prpr,BRK.B_nrpr,BRK.B_sdpr,AMZN_pol,AMZN_subj,AMZN_prpr,AMZN_nrpr,AMZN_sdpr,WFC_pol,WFC_subj,WFC_prpr,WFC_nrpr,WFC_sdpr,JPM_pol,JPM_subj,JPM_prpr,JPM_nrpr,JPM_sdpr,T_pol,T_subj,T_prpr,T_nrpr,T_sdpr
2000/11/01,-0.5357142857142857,0.04265041888804265,0.009900990099009901,0.03274942878903275,-0.02284843869002285,-0.5517241379310345,0.04746317512274959,0.010638297872340425,0.036824877250409165,-0.02618657937806874,-0.7358490566037735,0.04608695652173913,0.00608695652173913,0.04,-0.03391304347826087,-0.08333333333333333,0.021778584392014518,0.009981851179673321,0.011796733212341199,-0.0018148820326678765,-0.7674418604651163,0.03849597135183527,0.004476275738585497,0.03401969561324977,-0.02954341987466428,0.0,0.02321083172147002,0.01160541586073501,0.01160541586073501,0.0,-0.7222222222222222,0.05421686746987952,0.007530120481927711,0.046686746987951805,-0.0391566265060241,-0.639344262295082,0.05165114309906858,0.009314140558848433,0.04233700254022015,-0.03302286198137172,-0.6981132075471698,0.044575273338940284,0.00672834314550042,0.03784693019343986,-0.031118587047939444,-0.68,0.06329113924050633,0.010126582278481013,0.053164556962025315,-0.043037974683544304,-0.5952380952380952,0.06506584043377227,0.013168086754453912,0.051897753679318356,-0.038729666924864445,-0.39473684210526316,0.061191626409017714,0.018518518518518517,0.0426731078904992,-0.024154589371980676
2000/12/01,-0.11475409836065574,0.04230235783633842,0.01872399445214979,0.023578363384188627,-0.0048543689320388345,-0.4936708860759494,0.07136404697380307,0.018066847335140017,0.053297199638663056,-0.03523035230352303,-0.4782608695652174,0.0289490245437382,0.007551919446192574,0.021397105097545627,-0.013845185651353053,-0.43478260869565216,0.04259259259259259,0.012037037037037037,0.030555555555555555,-0.018518518518518517,-0.6206896551724138,0.046849757673667204,0.008885298869143781,0.03796445880452343,-0.029079159935379646,-0.5675675675675675,0.04147982062780269,0.008968609865470852,0.032511210762331835,-0.023542600896860985,-0.5918367346938775,0.03512544802867384,0.007168458781362007,0.02795698924731183,-0.02078853046594982,-0.1724137931034483,0.042028985507246375,0.017391304347826087,0.02463768115942029,-0.007246376811594203,-0.28,0.033003300330033,0.011881188118811881,0.021122112211221122,-0.009240924092409241,-0.5384615384615384,0.034759358288770054,0.008021390374331552,0.026737967914438502,-0.01871657754010695,-0.5555555555555556,0.040152963671128104,0.008922880815806247,0.03123008285532186,-0.022307202039515615,-0.36,0.03225806451612903,0.01032258064516129,0.02193548387096774,-0.011612903225806452
2001/01/01,-0.423728813559322,0.05684007707129094,0.016377649325626204,0.04046242774566474,-0.024084778420038536,-0.7692307692307693,0.05179282868525897,0.00597609561752988,0.045816733067729085,-0.0398406374501992,-0.4583333333333333,0.03709428129829984,0.010046367851622875,0.02704791344667697,-0.017001545595054096,-0.4090909090909091,0.037319762510602206,0.01102629346904156,0.026293469041560644,-0.015267175572519083,0.18181818181818182,0.022703818369453045,0.013415892672858616,0.009287925696594427,0.0041279669762641896,-0.13636363636363635,0.03776824034334764,0.01630901287553648,0.02145922746781116,-0.005150214592274678,-0.975609756097561,0.0681063122923588,0.0008305647840531562,0.06727574750830564,-0.0664451827242525,-0.07407407407407407,0.04817127564674398,0.02230151650312221,0.025869759143621766,-0.003568242640499554,-0.4782608695652174,0.04020979020979021,0.01048951048951049,0.02972027972027972,-0.019230769230769232,-0.6,0.03557312252964427,0.0071146245059288534,0.028458498023715414,-0.021343873517786563,-0.8571428571428571,0.035653650254668934,0.0025466893039049238,0.03310696095076401,-0.030560271646859084,-0.5094339622641509,0.04412989175686927,0.010824313072439634,0.03330557868442964,-0.022481265611990008
2001/02/01,-0.37142857142857144,0.033428844317096466,0.010506208213944603,0.022922636103151862,-0.012416427889207259,-0.654320987654321,0.05708245243128964,0.009866102889358703,0.047216349541930935,-0.037350246652572236,-0.5185185185185185,0.04179566563467492,0.010061919504643963,0.03173374613003096,-0.021671826625386997,-0.6065573770491803,0.0473970473970474,0.009324009324009324,0.03807303807303807,-0.028749028749028748,-0.36363636363636365,0.01888412017167382,0.006008583690987125,0.012875536480686695,-0.0068669527896995704,-0.37142857142857144,0.03009458297506449,0.009458297506448839,0.02063628546861565,-0.01117798796216681,-0.5555555555555556,0.02738336713995943,0.006085192697768763,0.02129817444219067,-0.015212981744421906,-0.6170212765957447,0.03796445880452343,0.007269789983844911,0.030694668820678513,-0.023424878836833602,-0.6986301369863014,0.056197074672825253,0.008468052347959968,0.04772902232486528,-0.03926096997690531,-0.6129032258064516,0.04952076677316294,0.009584664536741214,0.039936102236421724,-0.03035143769968051,-0.6551724137931034,0.04809286898839138,0.008291873963515755,0.03980099502487562,-0.03150912106135987,-0.4520547945205479,0.05177304964539007,0.014184397163120567,0.0375886524822695,-0.023404255319148935
2001/03/01,-0.7752808988764045,0.07447698744769875,0.008368200836820083,0.06610878661087866,-0.05774058577405858,-0.16129032258064516,0.05299145299145299,0.022222222222222223,0.03076923076923077,-0.008547008547008548,0.14285714285714285,0.014925373134328358,0.008528784648187633,0.006396588486140725,0.0021321961620469083,-0.6521739130434783,0.034874905231235785,0.006065200909780136,0.02880970432145565,-0.022744503411675512,-0.48148148148148145,0.02404274265360641,0.006233303650934996,0.017809439002671415,-0.01157613535173642,-0.45,0.03177124702144559,0.008737092930897538,0.023034154090548053,-0.014297061159650517,-0.47368421052631576,0.03561387066541706,0.00937207122774133,0.026241799437675725,-0.016869728209934397,-0.3333333333333333,0.015337423312883436,0.005112474437627812,0.010224948875255624,-0.005112474437627812,0.14285714285714285,0.014925373134328358,0.008528784648187633,0.006396588486140725,0.0021321961620469083,-0.5897435897435898,0.03018575851393189,0.006191950464396285,0.023993808049535603,-0.01780185758513932,-0.5,0.031704095112285335,0.007926023778071334,0.023778071334214,-0.015852047556142668,-0.21428571428571427,0.03225806451612903,0.012672811059907835,0.019585253456221197,-0.0069124423963133645
2001/04/01,-0.1695906432748538,0.055645948584445167,0.023104458184184835,0.03254149040026033,-0.009437032216075496,-0.2328767123287671,0.05455904334828102,0.02092675635276532,0.033632286995515695,-0.012705530642750373,-0.8333333333333334,0.0450112528132033,0.0037509377344336083,0.04126031507876969,-0.037509377344336084,-0.2916666666666667,0.027858386535113175,0.009866511897852582,0.017991874637260593,-0.00812536273940801,-0.42857142857142855,0.022222222222222223,0.006349206349206349,0.015873015873015872,-0.009523809523809525,-0.48936170212765956,0.048205128205128206,0.012307692307692308,0.035897435897435895,-0.02358974358974359,-0.18226600985221675,0.05699045480067378,0.02330151600224593,0.033688938798427846,-0.010387422796181921,-0.8571428571428571,0.03677758318739054,0.002626970227670753,0.03415061295971979,-0.03152364273204904,-0.8333333333333334,0.05221174764321972,0.00435097897026831,0.047860768672951415,-0.043509789702683106,-0.09289617486338798,0.05338389731621937,0.024212368728121353,0.029171528588098017,-0.004959159859976663,-0.12562814070351758,0.055231751318345824,0.02414654454621149,0.031085206772134333,-0.006938662225922842,-0.582089552238806,0.05149884704073789,0.010760953112990008,0.04073789392774789,-0.02997694081475788
2001/05/01,-0.6538461538461539,0.0449438202247191,0.007778738115816767,0.037165082108902334,-0.029386343993085567,-0.5802469135802469,0.06644790812141099,0.01394585726004922,0.052502050861361775,-0.03855619360131255,-0.6119402985074627,0.05242566510172144,0.010172143974960876,0.04225352112676056,-0.032081377151799685,-0.47058823529411764,0.032692307692307694,0.008653846153846154,0.02403846153846154,-0.015384615384615385,-0.3939393939393939,0.03273809523809524,0.00992063492063492,0.022817460317460316,-0.012896825396825396,-0.1891891891891892,0.029576338928856916,0.011990407673860911,0.017585931254996003,-0.005595523581135092,-0.45454545454545453,0.04753673292999136,0.01296456352636128,0.03457216940363008,-0.021607605877268798,-0.7666666666666667,0.05042016806722689,0.0058823529411764705,0.04453781512605042,-0.03865546218487395,-0.6438356164383562,0.058353317346123104,0.010391686650679457,0.047961630695443645,-0.037569944044764186,-0.3333333333333333,0.027387640449438203,0.009129213483146067,0.018258426966292134,-0.009129213483146067,-0.23076923076923078,0.03568977350720659,0.013726835964310227,0.02196293754289636,-0.008236101578586136,-0.5,0.04120443740095087,0.010301109350237718,0.030903328050713153,-0.020602218700475437
2001/06/01,0.21212121212121213,0.030414746543778803,0.018433179723502304,0.011981566820276499,0.0064516129032258064,-0.4838709677419355,0.061446977205153616,0.015857284440039643,0.04558969276511397,-0.02973240832507433,-0.42105263157894735,0.035023041474654376,0.010138248847926268,0.02488479262672811,-0.014746543778801843,-0.5151515151515151,0.08075040783034258,0.01957585644371941,0.061174551386623165,-0.041598694942903754,-0.31645569620253167,0.05284280936454849,0.018060200668896322,0.034782608695652174,-0.016722408026755852,-0.37349397590361444,0.03896713615023474,0.012206572769953052,0.02676056338028169,-0.01455399061032864,-0.4,0.02107481559536354,0.006322444678609062,0.014752370916754479,-0.008429926238145416,-0.391304347826087,0.02346938775510204,0.007142857142857143,0.0163265306122449,-0.009183673469387756,-0.7419354838709677,0.02966507177033493,0.003827751196172249,0.02583732057416268,-0.02200956937799043,-0.14285714285714285,0.026743075453677174,0.011461318051575931,0.015281757402101241,-0.0038204393505253103,0.23809523809523808,0.019736842105263157,0.012218045112781954,0.007518796992481203,0.004699248120300752,-0.375,0.0283436669619132,0.008857395925597875,0.01948627103631532,-0.010628875110717449
2001/07/01,-0.4222222222222222,0.038860103626943004,0.011226252158894647,0.027633851468048358,-0.016407599309153715,-0.2698412698412698,0.05228215767634855,0.019087136929460582,0.03319502074688797,-0.014107883817427386,-0.7735849056603774,0.04226475279106858,0.004784688995215311,0.037480063795853266,-0.03269537480063796,-0.6,0.05070993914807302,0.010141987829614604,0.04056795131845842,-0.030425963488843813,-0.5272727272727272,0.05641025641025641,0.013333333333333334,0.043076923076923075,-0.029743589743589743,-0.4146341463414634,0.061933534743202415,0.01812688821752266,0.04380664652567976,-0.0256797583081571,-0.7714285714285715,0.054602184087363496,0.0062402496099844,0.0483619344773791,-0.0421216848673947,-0.6818181818181818,0.035455278001611606,0.0056406124093473006,0.029814665592264304,-0.024174053182917002,-0.8153846153846154,0.05150554675118859,0.004754358161648178,0.04675118858954041,-0.041996830427892234,-0.7878787878787878,0.05972850678733032,0.006334841628959276,0.05339366515837104,-0.047058823529411764,-0.75,0.06405693950177936,0.00800711743772242,0.05604982206405694,-0.04804270462633452,-0.75,0.03940886699507389,0.0049261083743842365,0.034482758620689655,-0.029556650246305417
2001/08/01,-0.4909090909090909,0.054890219560878244,0.013972055888223553,0.04091816367265469,-0.02694610778443114,-0.6559139784946236,0.05980707395498392,0.010289389067524116,0.049517684887459806,-0.03922829581993569,-0.8518518518518519,0.04851752021563342,0.0035938903863432167,0.044923629829290206,-0.04132973944294699,-0.9420289855072463,0.0673828125,0.001953125,0.0654296875,-0.0634765625,-0.45454545454545453,0.02536510376633359,0.006917755572636433,0.018447348193697154,-0.011529592621060722,-0.6888888888888889,0.03532182103610675,0.005494505494505495,0.029827315541601257,-0.02433281004709576,-0.56,0.04038772213247173,0.008885298869143781,0.03150242326332795,-0.022617124394184167,-0.8723404255319149,0.0417036379769299,0.0026619343389529724,0.03904170363797693,-0.03637976929902396,-1.0,0.04174757281553398,0.0,0.04174757281553398,-0.04174757281553398,-0.3114754098360656,0.04341637010676157,0.01494661921708185,0.028469750889679714,-0.013523131672597865,-0.3448275862068966,0.04325130499627144,0.014168530947054437,0.029082774049217,-0.014914243102162566,-1.0,0.03636363636363636,0.0,0.03636363636363636,-0.03636363636363636
2001/09/01,-0.2558139534883721,0.031781226903178125,0.011825572801182557,0.019955654101995565,-0.008130081300813009,-0.6288659793814433,0.0689410092395167,0.01279317697228145,0.05614783226723525,-0.0433546552949538,-0.25,0.020689655172413793,0.007758620689655172,0.01293103448275862,-0.005172413793103448,-0.5416666666666666,0.042704626334519574,0.009786476868327402,0.03291814946619217,-0.023131672597864767,-0.19402985074626866,0.033992897006595635,0.0136986301369863,0.020294266869609334,-0.006595636732623034,-0.5254237288135594,0.03454332552693208,0.00819672131147541,0.026346604215456676,-0.018149882903981264,-0.4444444444444444,0.03961848862802641,0.011005135730007337,0.028613352898019074,-0.01760821716801174,-0.35714285714285715,0.023140495867768594,0.00743801652892562,0.015702479338842976,-0.008264462809917356,-0.21739130434782608,0.02068345323741007,0.008093525179856115,0.012589928057553957,-0.0044964028776978415,-0.5,0.02967848309975268,0.00741962077493817,0.02225886232481451,-0.01483924154987634,-0.35294117647058826,0.03038427167113494,0.009830205540661306,0.020554066130473638,-0.010723860589812333,-0.5,0.01499531396438613,0.0037488284910965324,0.011246485473289597,-0.007497656982193065
2001/10/01,-0.5476190476190477,0.059280169371912494,0.013408609738884969,0.045871559633027525,-0.032462949894142556,-0.6363636363636364,0.042926829268292686,0.007804878048780488,0.0351219512195122,-0.027317073170731707,-0.7073170731707317,0.031931464174454825,0.004672897196261682,0.027258566978193146,-0.022585669781931463,-0.5348837209302325,0.03565505804311774,0.008291873963515755,0.02736318407960199,-0.019071310116086235,-0.40540540540540543,0.029911075181891674,0.00889248181083266,0.021018593371059015,-0.012126111560226353,-0.4444444444444444,0.045075125208681135,0.012520868113522538,0.0325542570951586,-0.02003338898163606,-0.7101449275362319,0.051646706586826345,0.0074850299401197605,0.04416167664670659,-0.036676646706586824,-0.582089552238806,0.045547246770904146,0.009517335146159076,0.03602991162474507,-0.026512576478585997,-0.43859649122807015,0.03649167733674776,0.010243277848911651,0.026248399487836107,-0.016005121638924456,-0.2727272727272727,0.029177718832891247,0.010610079575596816,0.01856763925729443,-0.007957559681697613,-0.39622641509433965,0.033480732785849655,0.01010739102969046,0.02337334175615919,-0.013265950726468731,-0.7142857142857143,0.03041274438812455,0.004344677769732078,0.02606806661839247,-0.02172338884866039
2001/11/01,-0.39285714285714285,0.04294478527607362,0.01303680981595092,0.0299079754601227,-0.01687116564417178,-0.9365079365079365,0.055408970976253295,0.001759014951627089,0.05364995602462621,-0.051890941072999124,-0.6071428571428571,0.04354587869362364,0.008553654743390357,0.034992223950233284,-0.026438569206842923,-0.23404255319148937,0.04155614500442087,0.015915119363395226,0.02564102564102564,-0.009725906277630416,-0.4666666666666667,0.018315018315018316,0.004884004884004884,0.013431013431013432,-0.008547008547008548,-0.68,0.039619651347068144,0.006339144215530904,0.03328050713153724,-0.02694136291600634,-0.36363636363636365,0.04981132075471698,0.015849056603773583,0.033962264150943396,-0.018113207547169812,-0.6666666666666666,0.03915171288743882,0.0065252854812398045,0.03262642740619902,-0.026101141924959218,-0.5849056603773585,0.04045801526717557,0.008396946564885497,0.03206106870229008,-0.02366412213740458,-0.4105263157894737,0.04790721129601614,0.014120020171457387,0.033787191124558746,-0.019667170953101363,-0.5730337078651685,0.04508611955420466,0.009625126646403243,0.03546099290780142,-0.025835866261398176,-0.7241379310344828,0.041428571428571426,0.005714285714285714,0.03571428571428571,-0.03
